model_family,target_column,forecast_origin,horizon,target_quarter,p10,p25,median,p75,p90
ensemble,cpi_yoy,2025Q4,1,2026Q1,2.607448806318444,2.850722979014279,3.154202127141211,3.549662237687413,3.9274043582525797
ensemble,cpi_yoy,2025Q4,2,2026Q2,2.3260338569156978,2.6724340976370557,3.127907455718476,3.638152741572981,4.304115815485128
ensemble,cpi_yoy,2025Q4,3,2026Q3,1.891990628143458,2.360426055263175,2.9381592663706613,3.6303337416293706,4.3975503636530044
ensemble,cpi_yoy,2025Q4,4,2026Q4,1.8341777263812136,2.3993222958828957,3.0373226822362716,3.808606122095227,4.655112911862538
ensemble,cpi_yoy,2025Q4,5,2027Q1,1.9282719460379527,2.509374465828618,3.1032884072747935,3.8657549682839814,4.7687456435525695
ensemble,cpi_yoy,2025Q4,6,2027Q2,1.7930516857378533,2.3361217558329663,2.9789488812129887,3.7621148199420906,4.609230794825141
ensemble,cpi_yoy,2025Q4,7,2027Q3,1.791438517283589,2.3364092381990393,2.9733908697119626,3.7420151081436575,4.746972689034395
ensemble,cpi_yoy,2025Q4,8,2027Q4,1.697114978753937,2.288451123989884,2.892687753913889,3.622353636853716,4.468649875934495
