model_family,target_column,forecast_origin,horizon,target_quarter,p10,p25,median,p75,p90
elastic_net,cpi_yoy,2025Q4,1,2026Q1,1.8421839359537788,1.9756406466630125,2.733360032169724,3.6385183086179964,4.5091230747100965
elastic_net,cpi_yoy,2025Q4,2,2026Q2,1.5695976912041334,2.0492381717987525,2.5171339804512725,3.629567291059794,5.183002072042327
elastic_net,cpi_yoy,2025Q4,3,2026Q3,1.5769831047166443,2.0416320151282665,2.676983104716644,3.8022578299913694,5.376983104716644
elastic_net,cpi_yoy,2025Q4,4,2026Q4,1.5807407731742653,2.0424649111052995,2.7424649111052997,3.8043771368106283,5.380740773174265
elastic_net,cpi_yoy,2025Q4,5,2027Q1,1.6396491228070171,2.0431578947368423,2.7431578947368425,3.9067543859649128,5.381754385964912
elastic_net,cpi_yoy,2025Q4,6,2027Q2,1.6064020672805002,2.0475384309168634,2.7234867067789326,3.812113789768538,5.4064020672805
elastic_net,cpi_yoy,2025Q4,7,2027Q3,1.584089732938748,2.0637966926457074,2.6868736157226305,3.759034787883803,5.969130025979041
elastic_net,cpi_yoy,2025Q4,8,2027Q4,1.535954839721988,2.0153721329550707,2.735954839721988,3.7185864186693567,5.921018851101788
