model_family,target_column,forecast_origin,draw_id,horizon,target_quarter,value
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,31,8,2027Q4,2.312804261416183
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,32,1,2026Q1,3.127829033959859
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,32,2,2026Q2,2.955889273446842
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,32,3,2026Q3,2.7110159021469817
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,32,4,2026Q4,2.950322438537866
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,32,5,2027Q1,2.8076324874339855
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,32,6,2027Q2,2.7679282865536363
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,32,7,2027Q3,2.5835167370003673
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,32,8,2027Q4,2.3974651993706906
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,33,1,2026Q1,3.412408496642177
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,33,2,2026Q2,3.5711516330466337
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,33,3,2026Q3,3.436892525816634
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,33,4,2026Q4,3.3121859272731493
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,33,5,2027Q1,3.2120479754064895
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,33,6,2027Q2,3.160513079352272
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,33,7,2027Q3,2.8567034389973736
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,33,8,2027Q4,2.5975219877472018
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,34,1,2026Q1,3.4915498300894625
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,34,2,2026Q2,3.246971445325962
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,34,3,2026Q3,2.9249729233477844
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,34,4,2026Q4,2.8637021835689436
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,34,5,2027Q1,2.693772521883746
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,34,6,2027Q2,2.8250431006566896
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,34,7,2027Q3,3.2059403981891634
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,34,8,2027Q4,3.3711722862701374
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,35,1,2026Q1,3.288216412880886
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,35,2,2026Q2,3.5401819802228682
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,35,3,2026Q3,3.874453689018109
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,35,4,2026Q4,3.9384654464922835
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,35,5,2027Q1,3.798632646475673
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,35,6,2027Q2,3.409696605074382
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,35,7,2027Q3,2.8701930255035877
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,35,8,2027Q4,2.8576592619826617
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,36,1,2026Q1,3.3668755974959095
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,36,2,2026Q2,3.5572226056665666
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,36,3,2026Q3,3.481389542152749
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,36,4,2026Q4,3.484007167439788
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,36,5,2027Q1,3.317639503377308
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,36,6,2027Q2,3.138561833047997
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,36,7,2027Q3,3.0794280973591626
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,36,8,2027Q4,2.9662861264201807
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,37,1,2026Q1,3.5460016420635676
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,37,2,2026Q2,3.65399140286668
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,37,3,2026Q3,3.546836369677071
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,37,4,2026Q4,3.136941473989463
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,37,5,2027Q1,3.400895621313179
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,37,6,2027Q2,3.5843012691440026
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,37,7,2027Q3,3.3099309059630477
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,37,8,2027Q4,3.336932022910496
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,38,1,2026Q1,2.924326804195013
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,38,2,2026Q2,2.944893749121478
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,38,3,2026Q3,2.793605539988395
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,38,4,2026Q4,2.5897037487601833
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,38,5,2027Q1,2.7979347546954227
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,38,6,2027Q2,2.8614468999401
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,38,7,2027Q3,2.840750134073051
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,38,8,2027Q4,3.1553264261395637
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,39,1,2026Q1,3.1642590983368954
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,39,2,2026Q2,3.2645622087174475
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,39,3,2026Q3,3.168402595220393
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,39,4,2026Q4,3.510033276228864
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,39,5,2027Q1,3.9060462388852772
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,39,6,2027Q2,4.178295143379492
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,39,7,2027Q3,4.5319262402081755
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,39,8,2027Q4,5.111403984320571
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,40,1,2026Q1,3.0339093844649256
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,40,2,2026Q2,2.7895804628879994
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,40,3,2026Q3,2.576398842649792
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,40,4,2026Q4,2.5697658676283868
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,40,5,2027Q1,2.4962304729083074
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,40,6,2027Q2,2.5952821554797754
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,40,7,2027Q3,2.2935695903849718
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,40,8,2027Q4,1.9589080171348523
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,41,1,2026Q1,3.1771623727668525
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,41,2,2026Q2,3.068090652869738
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,41,3,2026Q3,2.7489452862201667
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,41,4,2026Q4,2.592786730090921
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,41,5,2027Q1,2.4733802400664993
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,41,6,2027Q2,2.460923198785812
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,41,7,2027Q3,2.546091559890357
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,41,8,2027Q4,2.6229743557959067
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,42,1,2026Q1,3.0354419985456564
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,42,2,2026Q2,2.9181391536143346
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,42,3,2026Q3,2.7059648878647407
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,42,4,2026Q4,2.5111478839538806
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,42,5,2027Q1,2.6133670752761753
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,42,6,2027Q2,2.7431585312707343
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,42,7,2027Q3,2.8353769784408285
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,42,8,2027Q4,2.819082714601423
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,43,1,2026Q1,3.342328030280831
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,43,2,2026Q2,3.614933979732274
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,43,3,2026Q3,3.2957289952758257
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,43,4,2026Q4,3.343161272443883
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,43,5,2027Q1,3.5661408336756435
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,43,6,2027Q2,3.3140525065285913
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,43,7,2027Q3,3.675318782392464
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,43,8,2027Q4,3.58577102659372
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,44,1,2026Q1,2.9288142274954185
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,44,2,2026Q2,2.6629632681526694
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,44,3,2026Q3,2.5596267258588385
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,44,4,2026Q4,2.467626557173386
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,44,5,2027Q1,2.3934416656687154
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,44,6,2027Q2,2.5758666971472306
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,44,7,2027Q3,2.4614955235072906
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,44,8,2027Q4,2.49358105121606
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,45,1,2026Q1,3.139705877336678
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,45,2,2026Q2,3.081707952033273
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,45,3,2026Q3,2.885287479166245
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,45,4,2026Q4,2.8383963367797618
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,45,5,2027Q1,2.66208384868657
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,45,6,2027Q2,2.5470328614667572
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,45,7,2027Q3,2.4753592536316904
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,45,8,2027Q4,2.296830175606963
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,46,1,2026Q1,3.1116058874308528
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,46,2,2026Q2,2.927591023161514
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,46,3,2026Q3,2.4786415372471415
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,46,4,2026Q4,2.1040938469085133
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,46,5,2027Q1,1.9824885835241095
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,46,6,2027Q2,1.9850067947464876
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,46,7,2027Q3,1.9683507692455078
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,46,8,2027Q4,2.124300548262696
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,47,1,2026Q1,3.281154926258898
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,47,2,2026Q2,3.305558580461144
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,47,3,2026Q3,3.1265434983573974
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,47,4,2026Q4,3.0433398221272276
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,47,5,2027Q1,2.9996228175330506
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,47,6,2027Q2,2.9299917789181418
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,47,7,2027Q3,3.063093168019529
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,47,8,2027Q4,3.4211808443160483
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,48,1,2026Q1,3.6591263292999305
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,48,2,2026Q2,3.804533462275074
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,48,3,2026Q3,3.7204781187401936
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,48,4,2026Q4,3.4360837952966006
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,48,5,2027Q1,3.2851533068128096
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,48,6,2027Q2,3.2880088482788308
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,48,7,2027Q3,3.4156355347557144
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,48,8,2027Q4,3.520570873302782
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,49,1,2026Q1,3.2570317051769773
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,49,2,2026Q2,3.44395300451399
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,49,3,2026Q3,3.2211417285252493
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,49,4,2026Q4,3.0375075584318956
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,49,5,2027Q1,3.0402966928913346
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,49,6,2027Q2,3.0207124716775215
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,49,7,2027Q3,3.1499367012834516
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,49,8,2027Q4,3.2943697098623947
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,50,1,2026Q1,3.683608351783797
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,50,2,2026Q2,3.9368069346770675
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,50,3,2026Q3,3.80952867629595
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,50,4,2026Q4,4.0029937381881915
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,50,5,2027Q1,3.8796428113100023
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,50,6,2027Q2,3.545722952950095
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,50,7,2027Q3,3.291773331312099
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,50,8,2027Q4,2.937521320775324
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,51,1,2026Q1,2.9841259045151842
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,51,2,2026Q2,3.1631890659606694
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,51,3,2026Q3,2.95215364393959
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,51,4,2026Q4,2.832814033832638
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,51,5,2027Q1,2.6260311481139014
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,51,6,2027Q2,2.4993225341807612
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,51,7,2027Q3,2.3608571030966394
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,51,8,2027Q4,2.4038048742586473
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,52,1,2026Q1,3.4068423734389763
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,52,2,2026Q2,3.5645298095113924
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,52,3,2026Q3,3.1680544694322945
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,52,4,2026Q4,2.701853532090118
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,52,5,2027Q1,2.8411521175030123
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,52,6,2027Q2,2.685935684518963
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,52,7,2027Q3,2.611597969150542
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,52,8,2027Q4,2.734143728518656
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,53,1,2026Q1,3.1937800380759533
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,53,2,2026Q2,3.0093540318024696
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,53,3,2026Q3,2.9592387436189562
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,53,4,2026Q4,2.9013623883969966
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,53,5,2027Q1,2.885585007982829
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,53,6,2027Q2,2.913691515716791
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,53,7,2027Q3,2.851266242234101
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,53,8,2027Q4,2.547510335824984
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,54,1,2026Q1,3.011518484153825
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,54,2,2026Q2,3.407315608279052
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,54,3,2026Q3,3.5714043529927113
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,54,4,2026Q4,3.6745163744374065
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,54,5,2027Q1,3.7729548308411136
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,54,6,2027Q2,3.609284368295206
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,54,7,2027Q3,3.213596686049694
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,54,8,2027Q4,3.1986441548642897
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,55,1,2026Q1,3.7695868589448467
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,55,2,2026Q2,4.374956478592187
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,55,3,2026Q3,4.909034056033011
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,55,4,2026Q4,5.6130323204246295
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,55,5,2027Q1,5.865721347959413
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,55,6,2027Q2,5.44641429777919
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,55,7,2027Q3,5.205778857481635
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,55,8,2027Q4,4.822023970859751
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,56,1,2026Q1,3.453081889683226
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,56,2,2026Q2,3.5013003599172023
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,56,3,2026Q3,3.615724250795104
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,56,4,2026Q4,3.750612759935047
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,56,5,2027Q1,3.435698301053505
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,56,6,2027Q2,3.3491799803897546
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,56,7,2027Q3,2.9969817691213745
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,56,8,2027Q4,3.046070839503017
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,57,1,2026Q1,3.0059615179323584
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,57,2,2026Q2,2.9920930186885197
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,57,3,2026Q3,2.9235196254572955
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,57,4,2026Q4,3.088516391276856
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,57,5,2027Q1,3.311651423492416
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,57,6,2027Q2,3.5024005091185835
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,57,7,2027Q3,3.7188286628626774
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,57,8,2027Q4,3.562339097956421
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,58,1,2026Q1,3.590654393631955
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,58,2,2026Q2,3.4953676747904185
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,58,3,2026Q3,3.8476621425828683
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,58,4,2026Q4,4.431425564486746
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,58,5,2027Q1,4.811279161220476
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,58,6,2027Q2,5.462550194572301
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,58,7,2027Q3,5.6466152073523155
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,58,8,2027Q4,5.354396822930118
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,59,1,2026Q1,3.4179358733958174
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,59,2,2026Q2,3.2538291266074566
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,59,3,2026Q3,3.190288985231648
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,59,4,2026Q4,2.8889925722329517
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,59,5,2027Q1,2.75646573181097
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,59,6,2027Q2,2.6730868028601265
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,59,7,2027Q3,2.463878744107359
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,59,8,2027Q4,2.429811573284476
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,60,1,2026Q1,3.060921265025327
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,60,2,2026Q2,3.0127706174643127
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,60,3,2026Q3,2.8776376276935567
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,60,4,2026Q4,2.8306304042163375
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,60,5,2027Q1,2.63674747343325
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,60,6,2027Q2,2.426796846042846
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,60,7,2027Q3,2.312671703457221
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,60,8,2027Q4,2.3483649715478347
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,61,1,2026Q1,3.4505497828220992
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,61,2,2026Q2,3.9162139437833647
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,61,3,2026Q3,4.149904567014921
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,61,4,2026Q4,4.656636398827121
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,61,5,2027Q1,4.852565086830873
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,61,6,2027Q2,5.084828405770596
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,61,7,2027Q3,5.335900174836302
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,61,8,2027Q4,5.240437646264439
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,62,1,2026Q1,3.225121067316231
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,62,2,2026Q2,3.225181606515168
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,62,3,2026Q3,3.130721803842438
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,62,4,2026Q4,2.968936701892078
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,62,5,2027Q1,2.9053226264853778
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,62,6,2027Q2,2.6944868893217646
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,62,7,2027Q3,2.6593646401603137
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,62,8,2027Q4,2.6860132687853326
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,63,1,2026Q1,3.201087260283518
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,63,2,2026Q2,2.989907776776786
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,63,3,2026Q3,3.340375464759403
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,63,4,2026Q4,3.6224463253960013
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,63,5,2027Q1,3.7427436761028328
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,63,6,2027Q2,4.362644263318285
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,63,7,2027Q3,4.85891398246155
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,63,8,2027Q4,5.461449403981549
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,64,1,2026Q1,3.2074970910351412
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,64,2,2026Q2,3.4075344337964744
ensemble_trimmed_mean,trimmed_mean_cpi_yoy,2025Q4,64,3,2026Q3,3.132570960562068
