model_family,target_column,forecast_origin,draw_id,horizon,target_quarter,value
ensemble,cpi_yoy,2025Q4,45,3,2026Q3,4.260035887065139
ensemble,cpi_yoy,2025Q4,45,4,2026Q4,4.996643682483684
ensemble,cpi_yoy,2025Q4,45,5,2027Q1,5.486524204053389
ensemble,cpi_yoy,2025Q4,45,6,2027Q2,5.880157176688855
ensemble,cpi_yoy,2025Q4,45,7,2027Q3,5.59385291517194
ensemble,cpi_yoy,2025Q4,45,8,2027Q4,4.944016000209069
ensemble,cpi_yoy,2025Q4,46,1,2026Q1,3.611762444962166
ensemble,cpi_yoy,2025Q4,46,2,2026Q2,3.350153446871902
ensemble,cpi_yoy,2025Q4,46,3,2026Q3,2.772050285576699
ensemble,cpi_yoy,2025Q4,46,4,2026Q4,3.0037259025334224
ensemble,cpi_yoy,2025Q4,46,5,2027Q1,2.5749779341622476
ensemble,cpi_yoy,2025Q4,46,6,2027Q2,2.904475393385477
ensemble,cpi_yoy,2025Q4,46,7,2027Q3,2.598398461896188
ensemble,cpi_yoy,2025Q4,46,8,2027Q4,2.4174236539357956
ensemble,cpi_yoy,2025Q4,47,1,2026Q1,2.936114297368373
ensemble,cpi_yoy,2025Q4,47,2,2026Q2,2.7886256853008184
ensemble,cpi_yoy,2025Q4,47,3,2026Q3,1.3705053082855818
ensemble,cpi_yoy,2025Q4,47,4,2026Q4,1.358634337946539
ensemble,cpi_yoy,2025Q4,47,5,2027Q1,1.609788113917031
ensemble,cpi_yoy,2025Q4,47,6,2027Q2,1.601573887889022
ensemble,cpi_yoy,2025Q4,47,7,2027Q3,3.4376941466017295
ensemble,cpi_yoy,2025Q4,47,8,2027Q4,3.307510387767343
ensemble,cpi_yoy,2025Q4,48,1,2026Q1,3.3817329778912066
ensemble,cpi_yoy,2025Q4,48,2,2026Q2,2.9182882148685323
ensemble,cpi_yoy,2025Q4,48,3,2026Q3,1.9660135732669342
ensemble,cpi_yoy,2025Q4,48,4,2026Q4,1.685089296602342
ensemble,cpi_yoy,2025Q4,48,5,2027Q1,1.9144136315264904
ensemble,cpi_yoy,2025Q4,48,6,2027Q2,2.8647627131611455
ensemble,cpi_yoy,2025Q4,48,7,2027Q3,3.5106477970696166
ensemble,cpi_yoy,2025Q4,48,8,2027Q4,3.425496838098562
ensemble,cpi_yoy,2025Q4,49,1,2026Q1,3.0733449227043037
ensemble,cpi_yoy,2025Q4,49,2,2026Q2,3.541852774783102
ensemble,cpi_yoy,2025Q4,49,3,2026Q3,3.7552875525353606
ensemble,cpi_yoy,2025Q4,49,4,2026Q4,3.8773120527565617
ensemble,cpi_yoy,2025Q4,49,5,2027Q1,3.5058112237906074
ensemble,cpi_yoy,2025Q4,49,6,2027Q2,2.941438991773683
ensemble,cpi_yoy,2025Q4,49,7,2027Q3,2.6281753787212114
ensemble,cpi_yoy,2025Q4,49,8,2027Q4,2.5259574698106757
ensemble,cpi_yoy,2025Q4,50,1,2026Q1,2.4539456916314064
ensemble,cpi_yoy,2025Q4,50,2,2026Q2,2.815912815926114
ensemble,cpi_yoy,2025Q4,50,3,2026Q3,2.376083463772156
ensemble,cpi_yoy,2025Q4,50,4,2026Q4,2.8010899742848165
ensemble,cpi_yoy,2025Q4,50,5,2027Q1,3.760268083098215
ensemble,cpi_yoy,2025Q4,50,6,2027Q2,3.2329731917282167
ensemble,cpi_yoy,2025Q4,50,7,2027Q3,2.6584647581481398
ensemble,cpi_yoy,2025Q4,50,8,2027Q4,2.1537713795055238
ensemble,cpi_yoy,2025Q4,51,1,2026Q1,2.503064865771279
ensemble,cpi_yoy,2025Q4,51,2,2026Q2,1.5893068914103465
ensemble,cpi_yoy,2025Q4,51,3,2026Q3,1.1433927314854642
ensemble,cpi_yoy,2025Q4,51,4,2026Q4,1.7553361343495797
ensemble,cpi_yoy,2025Q4,51,5,2027Q1,2.2112257412280285
ensemble,cpi_yoy,2025Q4,51,6,2027Q2,2.727039421389534
ensemble,cpi_yoy,2025Q4,51,7,2027Q3,3.014989727681613
ensemble,cpi_yoy,2025Q4,51,8,2027Q4,2.9205127234290087
ensemble,cpi_yoy,2025Q4,52,1,2026Q1,3.5880876379140743
ensemble,cpi_yoy,2025Q4,52,2,2026Q2,2.983973927477895
ensemble,cpi_yoy,2025Q4,52,3,2026Q3,1.7028430742880336
ensemble,cpi_yoy,2025Q4,52,4,2026Q4,1.5565400480565166
ensemble,cpi_yoy,2025Q4,52,5,2027Q1,1.5748492892160963
ensemble,cpi_yoy,2025Q4,52,6,2027Q2,1.9277104908243885
ensemble,cpi_yoy,2025Q4,52,7,2027Q3,2.640920522090114
ensemble,cpi_yoy,2025Q4,52,8,2027Q4,2.454980030442127
ensemble,cpi_yoy,2025Q4,53,1,2026Q1,3.287544215336741
ensemble,cpi_yoy,2025Q4,53,2,2026Q2,3.979595239524926
ensemble,cpi_yoy,2025Q4,53,3,2026Q3,3.816821842366177
ensemble,cpi_yoy,2025Q4,53,4,2026Q4,4.3026582134580105
ensemble,cpi_yoy,2025Q4,53,5,2027Q1,4.798341867614296
ensemble,cpi_yoy,2025Q4,53,6,2027Q2,4.666196459287888
ensemble,cpi_yoy,2025Q4,53,7,2027Q3,4.454658720980063
ensemble,cpi_yoy,2025Q4,53,8,2027Q4,3.431814579340993
ensemble,cpi_yoy,2025Q4,54,1,2026Q1,3.1057901422019767
ensemble,cpi_yoy,2025Q4,54,2,2026Q2,4.043620749893856
ensemble,cpi_yoy,2025Q4,54,3,2026Q3,4.686649763490135
ensemble,cpi_yoy,2025Q4,54,4,2026Q4,4.600148975469862
ensemble,cpi_yoy,2025Q4,54,5,2027Q1,4.2787698982824836
ensemble,cpi_yoy,2025Q4,54,6,2027Q2,3.6951215375965925
ensemble,cpi_yoy,2025Q4,54,7,2027Q3,3.1364442417122365
ensemble,cpi_yoy,2025Q4,54,8,2027Q4,3.44614337872991
ensemble,cpi_yoy,2025Q4,55,1,2026Q1,3.5514240190001782
ensemble,cpi_yoy,2025Q4,55,2,2026Q2,4.347292051784556
ensemble,cpi_yoy,2025Q4,55,3,2026Q3,4.9622280828865835
ensemble,cpi_yoy,2025Q4,55,4,2026Q4,6.025132059578457
ensemble,cpi_yoy,2025Q4,55,5,2027Q1,6.644648226557205
ensemble,cpi_yoy,2025Q4,55,6,2027Q2,6.543814203204688
ensemble,cpi_yoy,2025Q4,55,7,2027Q3,6.4943088566118785
ensemble,cpi_yoy,2025Q4,55,8,2027Q4,6.150220286562565
ensemble,cpi_yoy,2025Q4,56,1,2026Q1,3.5275186744092526
ensemble,cpi_yoy,2025Q4,56,2,2026Q2,3.9089034183185225
ensemble,cpi_yoy,2025Q4,56,3,2026Q3,4.008078162322028
ensemble,cpi_yoy,2025Q4,56,4,2026Q4,4.744162206189648
ensemble,cpi_yoy,2025Q4,56,5,2027Q1,4.419187721639743
ensemble,cpi_yoy,2025Q4,56,6,2027Q2,4.513556165018095
ensemble,cpi_yoy,2025Q4,56,7,2027Q3,3.6527930714045227
ensemble,cpi_yoy,2025Q4,56,8,2027Q4,3.0707205007815244
ensemble,cpi_yoy,2025Q4,57,1,2026Q1,3.0572030050869325
ensemble,cpi_yoy,2025Q4,57,2,2026Q2,2.5939844392029574
ensemble,cpi_yoy,2025Q4,57,3,2026Q3,2.4802799830919158
ensemble,cpi_yoy,2025Q4,57,4,2026Q4,2.8101566186298257
ensemble,cpi_yoy,2025Q4,57,5,2027Q1,3.1159436663594273
ensemble,cpi_yoy,2025Q4,57,6,2027Q2,3.404514494652193
ensemble,cpi_yoy,2025Q4,57,7,2027Q3,3.8277998044184662
ensemble,cpi_yoy,2025Q4,57,8,2027Q4,3.7881813439405696
ensemble,cpi_yoy,2025Q4,58,1,2026Q1,3.354990825834637
ensemble,cpi_yoy,2025Q4,58,2,2026Q2,3.4596769917457184
ensemble,cpi_yoy,2025Q4,58,3,2026Q3,3.904249533852699
ensemble,cpi_yoy,2025Q4,58,4,2026Q4,4.869880089457357
ensemble,cpi_yoy,2025Q4,58,5,2027Q1,5.640527905549163
ensemble,cpi_yoy,2025Q4,58,6,2027Q2,5.982588105848507
ensemble,cpi_yoy,2025Q4,58,7,2027Q3,5.627241358599253
ensemble,cpi_yoy,2025Q4,58,8,2027Q4,5.426833178299535
ensemble,cpi_yoy,2025Q4,59,1,2026Q1,4.092481444364946
ensemble,cpi_yoy,2025Q4,59,2,2026Q2,3.991516600411657
ensemble,cpi_yoy,2025Q4,59,3,2026Q3,3.916500088668034
ensemble,cpi_yoy,2025Q4,59,4,2026Q4,3.3775692061661977
ensemble,cpi_yoy,2025Q4,59,5,2027Q1,2.7443548779160394
ensemble,cpi_yoy,2025Q4,59,6,2027Q2,2.660430696743773
ensemble,cpi_yoy,2025Q4,59,7,2027Q3,2.875780696784989
ensemble,cpi_yoy,2025Q4,59,8,2027Q4,3.2049239765576782
ensemble,cpi_yoy,2025Q4,60,1,2026Q1,3.313916698730709
ensemble,cpi_yoy,2025Q4,60,2,2026Q2,3.150315214484914
ensemble,cpi_yoy,2025Q4,60,3,2026Q3,2.6047895893985693
ensemble,cpi_yoy,2025Q4,60,4,2026Q4,2.9884728917520933
ensemble,cpi_yoy,2025Q4,60,5,2027Q1,3.0767556264473286
ensemble,cpi_yoy,2025Q4,60,6,2027Q2,2.8243121970507676
ensemble,cpi_yoy,2025Q4,60,7,2027Q3,2.9507916374188015
ensemble,cpi_yoy,2025Q4,60,8,2027Q4,2.2608722096970846
ensemble,cpi_yoy,2025Q4,61,1,2026Q1,4.271574120405872
ensemble,cpi_yoy,2025Q4,61,2,2026Q2,4.146873933699634
ensemble,cpi_yoy,2025Q4,61,3,2026Q3,4.526499723480589
ensemble,cpi_yoy,2025Q4,61,4,2026Q4,5.326210420271607
ensemble,cpi_yoy,2025Q4,61,5,2027Q1,5.666786453419224
ensemble,cpi_yoy,2025Q4,61,6,2027Q2,5.986383281209041
ensemble,cpi_yoy,2025Q4,61,7,2027Q3,5.670503013171222
ensemble,cpi_yoy,2025Q4,61,8,2027Q4,5.089892568146409
ensemble,cpi_yoy,2025Q4,62,1,2026Q1,3.193872572387581
ensemble,cpi_yoy,2025Q4,62,2,2026Q2,2.493842530348518
ensemble,cpi_yoy,2025Q4,62,3,2026Q3,2.127200797394667
ensemble,cpi_yoy,2025Q4,62,4,2026Q4,2.1566928348281644
ensemble,cpi_yoy,2025Q4,62,5,2027Q1,1.5873051557833273
ensemble,cpi_yoy,2025Q4,62,6,2027Q2,0.5409005550968569
ensemble,cpi_yoy,2025Q4,62,7,2027Q3,0.8092980980958204
ensemble,cpi_yoy,2025Q4,62,8,2027Q4,1.140736730049201
ensemble,cpi_yoy,2025Q4,63,1,2026Q1,3.54627276735648
ensemble,cpi_yoy,2025Q4,63,2,2026Q2,2.6606356471141375
ensemble,cpi_yoy,2025Q4,63,3,2026Q3,3.686056139431943
ensemble,cpi_yoy,2025Q4,63,4,2026Q4,3.5078639804470093
ensemble,cpi_yoy,2025Q4,63,5,2027Q1,3.7251182247410592
ensemble,cpi_yoy,2025Q4,63,6,2027Q2,4.5914659031491905
ensemble,cpi_yoy,2025Q4,63,7,2027Q3,5.145848589217703
ensemble,cpi_yoy,2025Q4,63,8,2027Q4,5.748485602658907
ensemble,cpi_yoy,2025Q4,64,1,2026Q1,2.116846266705691
ensemble,cpi_yoy,2025Q4,64,2,2026Q2,1.7507114382475717
ensemble,cpi_yoy,2025Q4,64,3,2026Q3,1.44216862685423
ensemble,cpi_yoy,2025Q4,64,4,2026Q4,1.4961027808756724
ensemble,cpi_yoy,2025Q4,64,5,2027Q1,1.96351413926565
ensemble,cpi_yoy,2025Q4,64,6,2027Q2,1.8723229001084807
ensemble,cpi_yoy,2025Q4,64,7,2027Q3,2.642128980363012
ensemble,cpi_yoy,2025Q4,64,8,2027Q4,2.5584045790679673
ensemble,cpi_yoy,2025Q4,65,1,2026Q1,3.3641729865689864
ensemble,cpi_yoy,2025Q4,65,2,2026Q2,3.2158552029319702
ensemble,cpi_yoy,2025Q4,65,3,2026Q3,3.568824799758224
ensemble,cpi_yoy,2025Q4,65,4,2026Q4,3.3976136812976745
ensemble,cpi_yoy,2025Q4,65,5,2027Q1,3.7733279546938183
ensemble,cpi_yoy,2025Q4,65,6,2027Q2,3.8706308062775943
ensemble,cpi_yoy,2025Q4,65,7,2027Q3,3.998021085747555
ensemble,cpi_yoy,2025Q4,65,8,2027Q4,4.092497427547719
ensemble,cpi_yoy,2025Q4,66,1,2026Q1,2.11175098360709
ensemble,cpi_yoy,2025Q4,66,2,2026Q2,1.7619858325380287
ensemble,cpi_yoy,2025Q4,66,3,2026Q3,1.384030103456535
ensemble,cpi_yoy,2025Q4,66,4,2026Q4,1.5857980802735567
ensemble,cpi_yoy,2025Q4,66,5,2027Q1,2.1701260239307474
ensemble,cpi_yoy,2025Q4,66,6,2027Q2,2.2039655677284626
ensemble,cpi_yoy,2025Q4,66,7,2027Q3,2.6681672283128486
ensemble,cpi_yoy,2025Q4,66,8,2027Q4,1.500121401790363
ensemble,cpi_yoy,2025Q4,67,1,2026Q1,2.9299975979385264
ensemble,cpi_yoy,2025Q4,67,2,2026Q2,3.1006384195551755
ensemble,cpi_yoy,2025Q4,67,3,2026Q3,2.602830046813015
ensemble,cpi_yoy,2025Q4,67,4,2026Q4,2.2958268900341556
ensemble,cpi_yoy,2025Q4,67,5,2027Q1,1.9412016576636604
ensemble,cpi_yoy,2025Q4,67,6,2027Q2,2.412054726160962
ensemble,cpi_yoy,2025Q4,67,7,2027Q3,2.8336704974804316
ensemble,cpi_yoy,2025Q4,67,8,2027Q4,3.606465594633843
ensemble,cpi_yoy,2025Q4,68,1,2026Q1,2.2826195040976303
ensemble,cpi_yoy,2025Q4,68,2,2026Q2,2.728650649279161
ensemble,cpi_yoy,2025Q4,68,3,2026Q3,2.0427207956148994
ensemble,cpi_yoy,2025Q4,68,4,2026Q4,2.329518084224846
ensemble,cpi_yoy,2025Q4,68,5,2027Q1,1.9623524946133184
ensemble,cpi_yoy,2025Q4,68,6,2027Q2,1.2494790875841635
ensemble,cpi_yoy,2025Q4,68,7,2027Q3,1.4671749689470095
ensemble,cpi_yoy,2025Q4,68,8,2027Q4,1.5043009208009948
ensemble,cpi_yoy,2025Q4,69,1,2026Q1,2.8256346416909537
ensemble,cpi_yoy,2025Q4,69,2,2026Q2,1.9898543536926447
ensemble,cpi_yoy,2025Q4,69,3,2026Q3,1.7336870532630366
ensemble,cpi_yoy,2025Q4,69,4,2026Q4,1.763817273986463
ensemble,cpi_yoy,2025Q4,69,5,2027Q1,2.253046776812216
ensemble,cpi_yoy,2025Q4,69,6,2027Q2,3.351534830920295
ensemble,cpi_yoy,2025Q4,69,7,2027Q3,3.5233644775303197
ensemble,cpi_yoy,2025Q4,69,8,2027Q4,3.970898623428944
ensemble,cpi_yoy,2025Q4,70,1,2026Q1,2.6189848755597236
ensemble,cpi_yoy,2025Q4,70,2,2026Q2,2.554205981115661
ensemble,cpi_yoy,2025Q4,70,3,2026Q3,2.6620646778056742
ensemble,cpi_yoy,2025Q4,70,4,2026Q4,2.4175680890406577
ensemble,cpi_yoy,2025Q4,70,5,2027Q1,2.4216807647286864
ensemble,cpi_yoy,2025Q4,70,6,2027Q2,1.8877585885355161
ensemble,cpi_yoy,2025Q4,70,7,2027Q3,1.5279866681655165
ensemble,cpi_yoy,2025Q4,70,8,2027Q4,2.04783168960081
ensemble,cpi_yoy,2025Q4,71,1,2026Q1,3.0396042625529733
ensemble,cpi_yoy,2025Q4,71,2,2026Q2,2.379845408922913
ensemble,cpi_yoy,2025Q4,71,3,2026Q3,2.334774866886817
ensemble,cpi_yoy,2025Q4,71,4,2026Q4,2.309651417945124
ensemble,cpi_yoy,2025Q4,71,5,2027Q1,2.1663072235600764
ensemble,cpi_yoy,2025Q4,71,6,2027Q2,2.0519934483622677
ensemble,cpi_yoy,2025Q4,71,7,2027Q3,1.210688050545569
ensemble,cpi_yoy,2025Q4,71,8,2027Q4,1.3092050379635873
ensemble,cpi_yoy,2025Q4,72,1,2026Q1,3.119205701210801
ensemble,cpi_yoy,2025Q4,72,2,2026Q2,2.3810138752572163
ensemble,cpi_yoy,2025Q4,72,3,2026Q3,1.472664114002638
ensemble,cpi_yoy,2025Q4,72,4,2026Q4,2.017924358329737
ensemble,cpi_yoy,2025Q4,72,5,2027Q1,2.5615301749216424
ensemble,cpi_yoy,2025Q4,72,6,2027Q2,2.8166901230307815
ensemble,cpi_yoy,2025Q4,72,7,2027Q3,3.8298771208318
ensemble,cpi_yoy,2025Q4,72,8,2027Q4,3.96672864478435
ensemble,cpi_yoy,2025Q4,73,1,2026Q1,2.8992027492581505
ensemble,cpi_yoy,2025Q4,73,2,2026Q2,2.4789123752194655
ensemble,cpi_yoy,2025Q4,73,3,2026Q3,3.479666463078867
ensemble,cpi_yoy,2025Q4,73,4,2026Q4,3.1038100267782096
ensemble,cpi_yoy,2025Q4,73,5,2027Q1,3.83621134861291
ensemble,cpi_yoy,2025Q4,73,6,2027Q2,4.616230672077599
ensemble,cpi_yoy,2025Q4,73,7,2027Q3,4.942413047481855
ensemble,cpi_yoy,2025Q4,73,8,2027Q4,5.644112781089744
ensemble,cpi_yoy,2025Q4,74,1,2026Q1,2.9630171405113694
ensemble,cpi_yoy,2025Q4,74,2,2026Q2,2.823867797307794
ensemble,cpi_yoy,2025Q4,74,3,2026Q3,2.7824045582065766
ensemble,cpi_yoy,2025Q4,74,4,2026Q4,2.7541852200245662
ensemble,cpi_yoy,2025Q4,74,5,2027Q1,3.0876832073767484
ensemble,cpi_yoy,2025Q4,74,6,2027Q2,3.587724575270194
ensemble,cpi_yoy,2025Q4,74,7,2027Q3,3.183387202405506
ensemble,cpi_yoy,2025Q4,74,8,2027Q4,2.342334196873894
ensemble,cpi_yoy,2025Q4,75,1,2026Q1,3.337466078203781
ensemble,cpi_yoy,2025Q4,75,2,2026Q2,3.1850575912896653
ensemble,cpi_yoy,2025Q4,75,3,2026Q3,3.8262393812589113
ensemble,cpi_yoy,2025Q4,75,4,2026Q4,4.10601457173266
ensemble,cpi_yoy,2025Q4,75,5,2027Q1,5.067574896160922
ensemble,cpi_yoy,2025Q4,75,6,2027Q2,5.718361779704717
ensemble,cpi_yoy,2025Q4,75,7,2027Q3,5.3017215552432315
ensemble,cpi_yoy,2025Q4,75,8,2027Q4,5.083160728379632
ensemble,cpi_yoy,2025Q4,76,1,2026Q1,3.2374336588166024
ensemble,cpi_yoy,2025Q4,76,2,2026Q2,3.0168041093535463
ensemble,cpi_yoy,2025Q4,76,3,2026Q3,2.320981930043812
ensemble,cpi_yoy,2025Q4,76,4,2026Q4,2.465853234074566
ensemble,cpi_yoy,2025Q4,76,5,2027Q1,2.479472377278685
ensemble,cpi_yoy,2025Q4,76,6,2027Q2,1.7407305167144758
ensemble,cpi_yoy,2025Q4,76,7,2027Q3,1.7406332553833588
ensemble,cpi_yoy,2025Q4,76,8,2027Q4,0.7548610649888965
ensemble,cpi_yoy,2025Q4,77,1,2026Q1,3.644058529842126
ensemble,cpi_yoy,2025Q4,77,2,2026Q2,3.400821005063449
ensemble,cpi_yoy,2025Q4,77,3,2026Q3,3.3422465738452143
ensemble,cpi_yoy,2025Q4,77,4,2026Q4,4.092538174005596
ensemble,cpi_yoy,2025Q4,77,5,2027Q1,4.504646746826534
ensemble,cpi_yoy,2025Q4,77,6,2027Q2,4.651154202500662
ensemble,cpi_yoy,2025Q4,77,7,2027Q3,4.923653082118232
ensemble,cpi_yoy,2025Q4,77,8,2027Q4,4.261597629475644
ensemble,cpi_yoy,2025Q4,78,1,2026Q1,3.9038950897696854
ensemble,cpi_yoy,2025Q4,78,2,2026Q2,3.7446250625301434
ensemble,cpi_yoy,2025Q4,78,3,2026Q3,3.295696748677064
ensemble,cpi_yoy,2025Q4,78,4,2026Q4,2.6759046169866947
ensemble,cpi_yoy,2025Q4,78,5,2027Q1,2.709901780296303
ensemble,cpi_yoy,2025Q4,78,6,2027Q2,3.1568668745080397
ensemble,cpi_yoy,2025Q4,78,7,2027Q3,3.3239466043594392
ensemble,cpi_yoy,2025Q4,78,8,2027Q4,3.739762529531681
ensemble,cpi_yoy,2025Q4,79,1,2026Q1,3.042556956753093
ensemble,cpi_yoy,2025Q4,79,2,2026Q2,2.4479114315177677
ensemble,cpi_yoy,2025Q4,79,3,2026Q3,2.6246304760683183
ensemble,cpi_yoy,2025Q4,79,4,2026Q4,2.672791079582111
ensemble,cpi_yoy,2025Q4,79,5,2027Q1,2.8744429145963033
ensemble,cpi_yoy,2025Q4,79,6,2027Q2,2.4840466942269264
ensemble,cpi_yoy,2025Q4,79,7,2027Q3,2.1334126293154836
ensemble,cpi_yoy,2025Q4,79,8,2027Q4,2.3122554598375324
ensemble,cpi_yoy,2025Q4,80,1,2026Q1,2.537772831269639
ensemble,cpi_yoy,2025Q4,80,2,2026Q2,2.3199940561336105
ensemble,cpi_yoy,2025Q4,80,3,2026Q3,1.7991731063079484
ensemble,cpi_yoy,2025Q4,80,4,2026Q4,2.5421985705265557
ensemble,cpi_yoy,2025Q4,80,5,2027Q1,3.4452939329667216
ensemble,cpi_yoy,2025Q4,80,6,2027Q2,3.4152274234025937
ensemble,cpi_yoy,2025Q4,80,7,2027Q3,3.6295331222398004
ensemble,cpi_yoy,2025Q4,80,8,2027Q4,2.7759774228330687
ensemble,cpi_yoy,2025Q4,81,1,2026Q1,2.569583281018798
ensemble,cpi_yoy,2025Q4,81,2,2026Q2,3.50813153371195
ensemble,cpi_yoy,2025Q4,81,3,2026Q3,3.449278038894815
ensemble,cpi_yoy,2025Q4,81,4,2026Q4,4.04460622537877
ensemble,cpi_yoy,2025Q4,81,5,2027Q1,4.930581929360134
ensemble,cpi_yoy,2025Q4,81,6,2027Q2,5.466098834104651
ensemble,cpi_yoy,2025Q4,81,7,2027Q3,5.693021736575197
ensemble,cpi_yoy,2025Q4,81,8,2027Q4,5.828473921256492
ensemble,cpi_yoy,2025Q4,82,1,2026Q1,3.1225576344187584
ensemble,cpi_yoy,2025Q4,82,2,2026Q2,3.3399643849342553
ensemble,cpi_yoy,2025Q4,82,3,2026Q3,3.108230638439027
ensemble,cpi_yoy,2025Q4,82,4,2026Q4,1.5439250115238807
ensemble,cpi_yoy,2025Q4,82,5,2027Q1,1.9137562164771609
ensemble,cpi_yoy,2025Q4,82,6,2027Q2,1.6194822558977626
ensemble,cpi_yoy,2025Q4,82,7,2027Q3,1.4220726517093234
ensemble,cpi_yoy,2025Q4,82,8,2027Q4,3.052786033675935
ensemble,cpi_yoy,2025Q4,83,1,2026Q1,3.524315563885549
ensemble,cpi_yoy,2025Q4,83,2,2026Q2,4.142699732720195
ensemble,cpi_yoy,2025Q4,83,3,2026Q3,3.9057522874094674
ensemble,cpi_yoy,2025Q4,83,4,2026Q4,3.8439920655641364
ensemble,cpi_yoy,2025Q4,83,5,2027Q1,3.5310484665992585
ensemble,cpi_yoy,2025Q4,83,6,2027Q2,3.183874471524245
ensemble,cpi_yoy,2025Q4,83,7,2027Q3,2.7742870047810992
ensemble,cpi_yoy,2025Q4,83,8,2027Q4,2.111470432072904
ensemble,cpi_yoy,2025Q4,84,1,2026Q1,2.4058729115714974
ensemble,cpi_yoy,2025Q4,84,2,2026Q2,2.8385351273101618
ensemble,cpi_yoy,2025Q4,84,3,2026Q3,2.4114584091590245
ensemble,cpi_yoy,2025Q4,84,4,2026Q4,2.572319880225708
ensemble,cpi_yoy,2025Q4,84,5,2027Q1,4.110201624070047
ensemble,cpi_yoy,2025Q4,84,6,2027Q2,3.2652704715923164
ensemble,cpi_yoy,2025Q4,84,7,2027Q3,3.7316551297380256
ensemble,cpi_yoy,2025Q4,84,8,2027Q4,4.191923259928835
ensemble,cpi_yoy,2025Q4,85,1,2026Q1,4.048196668795469
ensemble,cpi_yoy,2025Q4,85,2,2026Q2,4.179777772096646
ensemble,cpi_yoy,2025Q4,85,3,2026Q3,4.343406119430717
ensemble,cpi_yoy,2025Q4,85,4,2026Q4,4.033913856931759
ensemble,cpi_yoy,2025Q4,85,5,2027Q1,3.7113502031851424
ensemble,cpi_yoy,2025Q4,85,6,2027Q2,3.954570312439734
ensemble,cpi_yoy,2025Q4,85,7,2027Q3,3.393584353445013
ensemble,cpi_yoy,2025Q4,85,8,2027Q4,3.123560371525592
ensemble,cpi_yoy,2025Q4,86,1,2026Q1,3.2668711570384303
ensemble,cpi_yoy,2025Q4,86,2,2026Q2,2.9022000323092754
ensemble,cpi_yoy,2025Q4,86,3,2026Q3,2.992664198492909
ensemble,cpi_yoy,2025Q4,86,4,2026Q4,2.803012527515576
ensemble,cpi_yoy,2025Q4,86,5,2027Q1,2.7241459664935035
ensemble,cpi_yoy,2025Q4,86,6,2027Q2,2.512040868513217
ensemble,cpi_yoy,2025Q4,86,7,2027Q3,2.340131044275181
ensemble,cpi_yoy,2025Q4,86,8,2027Q4,2.4468190384891186
ensemble,cpi_yoy,2025Q4,87,1,2026Q1,2.9908692624366138
ensemble,cpi_yoy,2025Q4,87,2,2026Q2,3.119113172629909
ensemble,cpi_yoy,2025Q4,87,3,2026Q3,4.2766907392908315
ensemble,cpi_yoy,2025Q4,87,4,2026Q4,3.985533442473791
ensemble,cpi_yoy,2025Q4,87,5,2027Q1,4.074913900983553
ensemble,cpi_yoy,2025Q4,87,6,2027Q2,4.359089798854701
ensemble,cpi_yoy,2025Q4,87,7,2027Q3,4.844791537966204
ensemble,cpi_yoy,2025Q4,87,8,2027Q4,5.205216773467327
ensemble,cpi_yoy,2025Q4,88,1,2026Q1,3.2179541997098715
ensemble,cpi_yoy,2025Q4,88,2,2026Q2,2.9273902270081447
ensemble,cpi_yoy,2025Q4,88,3,2026Q3,3.547910833969632
ensemble,cpi_yoy,2025Q4,88,4,2026Q4,2.9635290530003005
ensemble,cpi_yoy,2025Q4,88,5,2027Q1,3.313130080301432
ensemble,cpi_yoy,2025Q4,88,6,2027Q2,4.0517822714082445
ensemble,cpi_yoy,2025Q4,88,7,2027Q3,4.767519279527889
ensemble,cpi_yoy,2025Q4,88,8,2027Q4,5.433429591779736
ensemble,cpi_yoy,2025Q4,89,1,2026Q1,3.9478727065546053
ensemble,cpi_yoy,2025Q4,89,2,2026Q2,3.8498675162293763
ensemble,cpi_yoy,2025Q4,89,3,2026Q3,4.050887674368338
ensemble,cpi_yoy,2025Q4,89,4,2026Q4,3.4756625546068776
ensemble,cpi_yoy,2025Q4,89,5,2027Q1,2.8559288993288248
ensemble,cpi_yoy,2025Q4,89,6,2027Q2,2.538053798854493
ensemble,cpi_yoy,2025Q4,89,7,2027Q3,2.4733897450918767
ensemble,cpi_yoy,2025Q4,89,8,2027Q4,3.2192888140184177
ensemble,cpi_yoy,2025Q4,90,1,2026Q1,3.632933241861868
ensemble,cpi_yoy,2025Q4,90,2,2026Q2,3.66041449031205
ensemble,cpi_yoy,2025Q4,90,3,2026Q3,3.475064748689872
ensemble,cpi_yoy,2025Q4,90,4,2026Q4,3.2265387873192637
ensemble,cpi_yoy,2025Q4,90,5,2027Q1,3.0634631372438297
ensemble,cpi_yoy,2025Q4,90,6,2027Q2,2.290173453902892
ensemble,cpi_yoy,2025Q4,90,7,2027Q3,1.5977570083810608
ensemble,cpi_yoy,2025Q4,90,8,2027Q4,2.0317560502106105
ensemble,cpi_yoy,2025Q4,91,1,2026Q1,3.6377847540749553
ensemble,cpi_yoy,2025Q4,91,2,2026Q2,2.8106487912021976
ensemble,cpi_yoy,2025Q4,91,3,2026Q3,1.9535400702850678
ensemble,cpi_yoy,2025Q4,91,4,2026Q4,2.201967940507863
ensemble,cpi_yoy,2025Q4,91,5,2027Q1,2.280839785746673
ensemble,cpi_yoy,2025Q4,91,6,2027Q2,2.7371547844617483
