model_family,target_column,forecast_origin,horizon,target_quarter,p10,p25,median,p75,p90
svar_headline,cpi_yoy,2025Q4,1,2026Q1,2.6841330703384294,3.0317742264415877,3.4884343989666338,3.9435053326000133,4.381164089036677
svar_headline,cpi_yoy,2025Q4,2,2026Q2,2.1851500390726453,2.800260844692339,3.438959013673139,4.028770944656796,4.6196879125576675
svar_headline,cpi_yoy,2025Q4,3,2026Q3,1.8338777758243026,2.4923849339268873,3.22570803164749,3.974598603916265,4.654888666788755
svar_headline,cpi_yoy,2025Q4,4,2026Q4,1.5241032198161701,2.26677126845689,3.0386409933619385,3.8560211822486115,4.776619206164879
svar_headline,cpi_yoy,2025Q4,5,2027Q1,1.2659279320408423,2.0304355582691005,2.8940109063252017,3.7682094920176334,4.676840603511229
svar_headline,cpi_yoy,2025Q4,6,2027Q2,1.121144542870983,1.950922284523156,2.8725856253337447,3.8535264238959956,4.8019180465915605
svar_headline,cpi_yoy,2025Q4,7,2027Q3,1.0607976405087993,1.9744284069315015,2.908391038856111,3.83770408120554,4.701102900458283
svar_headline,cpi_yoy,2025Q4,8,2027Q4,1.036853141183369,1.9499262355647453,2.962501204209481,3.878946580489044,4.803115624391717
